TripCode,SampleDepth_m,Station,Longitude,Latitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,Secchi_m,IMOSsampleCode,Silicate_umolL,Phosphate_umolL,Ammonium_umolL,Nitrate_umolL,Nitrite_umolL,Oxygen_umolL,DIC_umolkg,TAlkalinity_umolkg,Salinity_PSU,Prochlorococcus_cellsml,Synecochoccus_cellsml,Picoeukaryotes_cellsml,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,TSS_mgL,InorganicFraction_mgL,OrganicFraction_mgL,CTDDensity_kgm3,CTDTemperature,CTDConductivity_sm,CTDSalinity,CTDChlF_mgm3,CTDTurbidity_ntu
DAR20140117_1950,10,Darwin,130.76805,-12.4,2014-01-18T05:20:00Z,2014,1,18,05:20:00,2014-01-17T19:50:00Z,1.44399,,NRSDAR20140117_1950_010,6.2,0.49,0.25,1.4,,,1990.09,2264.35,34.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140117_1950,22,Darwin,130.76805,-12.4,2014-01-18T05:20:00Z,2014,1,18,05:20:00,2014-01-17T19:50:00Z,1.44399,,NRSDAR20140117_1950_022,6.4,0.63,0.12,1.4,,,1990.67,2267.02,34.113,,,,0.013,0,0.071,0.067,,0.383,0,0,0,0.016,0.491,0,0,0.024,0,0,0.04,0,0.042,0,0,0.027,0,0.008,0.11,0,0,0,0,0.053,0.053,0,1.243,1.243,0,0,0,0,,,0.073,0,,,,,,,,,
DAR20140117_2130,0,Darwin,130.76805,-12.4,2014-01-18T07:00:00Z,2014,1,18,07:00:00,2014-01-17T21:30:00Z,36.83664,0.5,NRSDAR20140117_2130_000,5,0.39,0.18,1.3,,,1991.95,2263.68,33.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140117_2130,10,Darwin,130.76805,-12.4,2014-01-18T07:00:00Z,2014,1,18,07:00:00,2014-01-17T21:30:00Z,36.83664,0.5,NRSDAR20140117_2130_010,6.5,0.47,0.16,1.6,,,1990.24,2264.86,34.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140117_2130,23,Darwin,130.76805,-12.4,2014-01-18T07:00:00Z,2014,1,18,07:00:00,2014-01-17T21:30:00Z,36.83664,0.5,NRSDAR20140117_2130_023,7.2,0.6,0.15,1.6,,,1991.36,2264.55,34.051,,,,0.016,0,0.111,0.117,,0.609,0,0,0,0.03,0.8,0,0,0.025,0,0,0.064,0,0.07,0,0,0.031,0,0.013,0.132,0,0,0,0,0.042,0.042,0,1.844,1.844,0,0,0,0,,,0.097,0,,,,,,,,,
DAR20140118_0030,0,Darwin,130.76805,-12.4,2014-01-18T10:00:00Z,2014,1,18,10:00:00,2014-01-18T00:30:00Z,606.52675,0.5,NRSDAR20140118_0030_000,6.4,0.53,0.16,1.7,,,1990.31,2261.05,33.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140118_0030,10,Darwin,130.76805,-12.4,2014-01-18T10:00:00Z,2014,1,18,10:00:00,2014-01-18T00:30:00Z,606.52675,0.5,NRSDAR20140118_0030_010,6.5,0.62,0.23,1.7,,,1988.93,2261.94,33.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140118_0030,21,Darwin,130.76805,-12.4,2014-01-18T10:00:00Z,2014,1,18,10:00:00,2014-01-18T00:30:00Z,606.52675,0.5,NRSDAR20140118_0030_021,7,0.83,0.12,1.6,,,1991.82,2260.53,,,,,0.012,0,0.069,0.079,,0.656,0,0,0,0.033,0.586,0,0,0.021,0,0,0.063,0,0.047,0,0,0.019,0,0.012,0.117,0,0,0,0,0.038,0.038,0,1.402,1.402,0,0,0,0,,,0.078,0,,,,,,,,,
DAR20140118_0330,0,Darwin,130.76805,-12.4,2014-01-18T13:00:00Z,2014,1,18,13:00:00,2014-01-18T03:30:00Z,112.3717,0.5,NRSDAR20140118_0330_000,6.8,0.45,0.3,1.6,,,1988.05,2259.42,33.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140118_0330,10,Darwin,130.76805,-12.4,2014-01-18T13:00:00Z,2014,1,18,13:00:00,2014-01-18T03:30:00Z,112.3717,0.5,NRSDAR20140118_0330_010,6.7,0.44,0.31,1.4,,,1996.77,2261.63,33.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140118_0330,18,Darwin,130.76805,-12.4,2014-01-18T13:00:00Z,2014,1,18,13:00:00,2014-01-18T03:30:00Z,112.3717,0.5,NRSDAR20140118_0330_018,6.7,0.46,0.2,1.4,,,1996.88,2264.27,33.979,,,,0.011,0,0.044,0.039,,0.329,0,0,0,0.013,0.302,0,0,0.009,0,0,0.039,0,0.026,0,0,0.02,0,0,0.082,0,0,0,0,0.049,0.049,0,0.824,0.824,0,0,0,0,,,0.052,0,,,,,,,,,
DAR20140403,0,Darwin,130.76805,-12.4,2014-04-04T08:03:00Z,2014,4,4,08:03:00,2014-04-03T22:33:00Z,69.4428,4,NRSDAR20140403_000,4.4,0.87,0.7,0.3,,,3770.68,2172.79,32.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140403,10,Darwin,130.76805,-12.4,2014-04-04T08:03:00Z,2014,4,4,08:03:00,2014-04-03T22:33:00Z,69.4428,4,NRSDAR20140403_010,4.3,0.39,0.11,0.2,,,3772.12,2170.26,32.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140403,25,Darwin,130.76805,-12.4,2014-04-04T08:03:00Z,2014,4,4,08:03:00,2014-04-03T22:33:00Z,69.4428,4,NRSDAR20140403_025,4.2,0.21,0.13,0.2,,,3771.1,2169.84,32.388,,,,0.029,0,0.159,0.118,,0,0,0,0,0.057,1.117,0,0,0,0,0,0.155,0,0.088,0,0,0.024,0,0,0.173,0,0,0,0,0.049,0.049,0,2.312,2.312,0,0,0,0,,,0.128,0,,,,,,,,,
DAR20140702,0,Darwin,130.76805,-12.4,2014-07-03T09:08:00Z,2014,7,3,09:08:00,2014-07-02T23:38:00Z,31.04592,2,NRSDAR20140702_000,5.2,0.36,0.09,0.3,,,1970.6,2252.53,33.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140702,10,Darwin,130.76805,-12.4,2014-07-03T09:08:00Z,2014,7,3,09:08:00,2014-07-02T23:38:00Z,31.04592,2,NRSDAR20140702_010,4.8,0.44,0.14,0.4,,,1978.01,2252.81,34.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140702,25,Darwin,130.76805,-12.4,2014-07-03T09:08:00Z,2014,7,3,09:08:00,2014-07-02T23:38:00Z,31.04592,2,NRSDAR20140702_025,5.2,0.37,0.19,0.3,,,1970.25,2253.64,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140906_0030,0,Darwin,130.76805,-12.4,2014-09-06T10:00:00Z,2014,9,6,10:00:00,2014-09-06T00:30:00Z,43.22345,7,NRSDAR20140906_0030_000,4.4,0.24,0.17,0.2,,,2010.81,2292.74,34.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140906_0030,10,Darwin,130.76805,-12.4,2014-09-06T10:00:00Z,2014,9,6,10:00:00,2014-09-06T00:30:00Z,43.22345,7,NRSDAR20140906_0030_010,4.9,0.23,0.06,0.1,,,2010.94,2291.07,34.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.7536,25.7297,5.3102,34.4616,0.5942,
DAR20140906_0030,24,Darwin,130.76805,-12.4,2014-09-06T10:00:00Z,2014,9,6,10:00:00,2014-09-06T00:30:00Z,43.22345,7,NRSDAR20140906_0030_024,4.5,0.24,0.45,0.2,,,2009.97,2291.73,34.483,,,,0.014,0,0.021,0,,0.013,0,0,0,0.008,0.059,0.004,0,0.008,0.004,0.021,0.008,0,0.011,0,0,0.005,0,0,0.064,0,0,0,0,0.028,0.028,0,0.282,0.282,0,0,0,0,,,0.022,0,,,,,,,,,
DAR20140906_0330,0,Darwin,130.76805,-12.4,2014-09-06T13:00:00Z,2014,9,6,13:00:00,2014-09-06T03:30:00Z,30.50458,5.5,NRSDAR20140906_0330_000,5.1,0.24,0.26,0.1,,,2004.7,2286.33,34.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140906_0330,10,Darwin,130.76805,-12.4,2014-09-06T13:00:00Z,2014,9,6,13:00:00,2014-09-06T03:30:00Z,30.50458,5.5,NRSDAR20140906_0330_010,4.7,0.44,0.26,0.1,,,2007.16,2288.84,34.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.7328,25.7716,5.3134,34.4533,0.5921,
DAR20140906_0330,24,Darwin,130.76805,-12.4,2014-09-06T13:00:00Z,2014,9,6,13:00:00,2014-09-06T03:30:00Z,30.50458,5.5,NRSDAR20140906_0330_024,5.1,0.22,0.05,0,,,2009.56,2290.06,34.449,,,,0.015,0,0.023,0,,0.02,0,0,0,0.007,0.056,0.004,0,0.01,0.004,0.026,0.006,0,0.012,0,0,0.003,0,0,0.07,0,0,0,0,0.028,0.028,0,0.259,0.259,0,0,0,0,,,0.017,0,,,,,,,,,
DAR20140906_0630,0,Darwin,130.76805,-12.4,2014-09-06T16:00:00Z,2014,9,6,16:00:00,2014-09-06T06:30:00Z,32.76988,5,NRSDAR20140906_0630_000,4.8,0.23,0,0.2,,,2010.75,2292.62,34.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140906_0630,10,Darwin,130.76805,-12.4,2014-09-06T16:00:00Z,2014,9,6,16:00:00,2014-09-06T06:30:00Z,32.76988,5,NRSDAR20140906_0630_010,4.6,0.24,0.06,0.2,,,2011.69,2291.13,34.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.6598,26.0272,5.3418,34.467,0.6502,
DAR20140906_0630,24,Darwin,130.76805,-12.4,2014-09-06T16:00:00Z,2014,9,6,16:00:00,2014-09-06T06:30:00Z,32.76988,5,NRSDAR20140906_0630_024,5.1,0.23,0.09,0,,,2014.22,2291.89,34.481,,,,0.011,0,0.025,0,,0.012,0,0,0,0.007,0.074,0.004,0,0.012,0.004,0.025,0.006,0,0.012,0,0,0.005,0,0,0.084,0,0,0,0,0.037,0.037,0,0.322,0.322,0,0,0,0,,,0.026,0,,,,,,,,,
DAR20140906_0930,0,Darwin,130.76805,-12.4,2014-09-06T19:00:00Z,2014,9,6,19:00:00,2014-09-06T09:30:00Z,32.25737,,NRSDAR20140906_0930_000,5.1,0.23,0.04,0.1,,,2008.92,2291.71,34.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20140906_0930,10,Darwin,130.76805,-12.4,2014-09-06T19:00:00Z,2014,9,6,19:00:00,2014-09-06T09:30:00Z,32.25737,,NRSDAR20140906_0930_010,5.1,0.22,0.05,0,,,2009.11,2293.1,34.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.7068,25.9025,5.3292,34.4699,0.6331,
DAR20140906_0930,24,Darwin,130.76805,-12.4,2014-09-06T19:00:00Z,2014,9,6,19:00:00,2014-09-06T09:30:00Z,32.25737,,NRSDAR20140906_0930_024,4.3,0.28,0.04,0.7,,,2010.38,2293.46,34.472,,,,0.013,0,0.021,0,,0.018,0,0,0,0.005,0.068,0.003,0,0.007,0.003,0.019,0.007,0,0.011,0,0,0.004,0,0.004,0.084,0,0,0,0,0.031,0.031,0,0.301,0.301,0,0,0,0,,,0.025,0,,,,,,,,,
DAR20141130,0,Darwin,130.76805,-12.4,2014-12-01T07:18:00Z,2014,12,1,07:18:00,2014-11-30T21:48:00Z,28.52629,2.5,NRSDAR20141130_000,5.3,0.26,0.04,0.2,,,2015.26,2311.52,35.047,,,,0.011,0,0.054,0.022,,0,0,0,0,0,0.196,0.009,0,0.022,0.007,0.022,0,0,0.032,0,0,0.014,0,0,0.15,0,0,0,0,0.045,0.045,0,0.793,0.793,0,0,0,0,,,0.05,0,,,,,,,,,
DAR20141130,10,Darwin,130.76805,-12.4,2014-12-01T07:18:00Z,2014,12,1,07:18:00,2014-11-30T21:48:00Z,28.52629,2.5,NRSDAR20141130_010,6.3,0.28,0.26,0.2,,,2016.61,2311.75,35.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20141130,20,Darwin,130.76805,-12.4,2014-12-01T07:18:00Z,2014,12,1,07:18:00,2014-11-30T21:48:00Z,28.52629,2.5,NRSDAR20141130_020,6.3,0.25,0.32,0.2,,,2018.1,2315.29,35.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20150202_2130,0,Darwin,130.76805,-12.4,2015-02-03T07:00:00Z,2015,2,3,07:00:00,2015-02-02T21:30:00Z,29.88895,2.5,NRSDAR20150202_2130_000,9,0.64,0.04,2.4,,,1956.67,2220.92,33.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20150202_2130,10,Darwin,130.76805,-12.4,2015-02-03T07:00:00Z,2015,2,3,07:00:00,2015-02-02T21:30:00Z,29.88895,2.5,NRSDAR20150202_2130_010,8.9,0.54,0.04,2.3,,,1956.19,2212.35,33.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.6032,29.6983,5.5538,33.3062,1.0422,
DAR20150202_2130,20,Darwin,130.76805,-12.4,2015-02-03T07:00:00Z,2015,2,3,07:00:00,2015-02-02T21:30:00Z,29.88895,2.5,NRSDAR20150202_2130_020,8.7,0.44,0.04,2.1,,,1958.42,2222.31,33.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.6615,29.7377,5.5641,33.3459,1.1843,
DAR20150203_0030,0,Darwin,130.76805,-12.4,2015-02-03T10:00:00Z,2015,2,3,10:00:00,2015-02-03T00:30:00Z,48.44755,3,NRSDAR20150203_0030_000,8.5,0.38,0.12,1.8,,,1954.67,2214.67,33.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20150203_0030,10,Darwin,130.76805,-12.4,2015-02-03T10:00:00Z,2015,2,3,10:00:00,2015-02-03T00:30:00Z,48.44755,3,NRSDAR20150203_0030_010,8.7,0.38,0.14,1.8,,,1954.91,2220.41,33.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.4383,29.8585,5.5487,33.1616,1.031,
DAR20150203_0030,20,Darwin,130.76805,-12.4,2015-02-03T10:00:00Z,2015,2,3,10:00:00,2015-02-03T00:30:00Z,48.44755,3,NRSDAR20150203_0030_020,8.8,0.45,0.19,2,,,1955.43,2261.43,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.5155,29.8188,5.549,33.1886,1.1814,
DAR20150203_0330,0,Darwin,130.76805,-12.4,2015-02-03T13:00:00Z,2015,2,3,13:00:00,2015-02-03T03:30:00Z,26.79564,3,NRSDAR20150203_0330_000,8.3,0.34,0.19,1.3,,,1951.55,2213.13,33.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20150203_0330,10,Darwin,130.76805,-12.4,2015-02-03T13:00:00Z,2015,2,3,13:00:00,2015-02-03T03:30:00Z,26.79564,3,NRSDAR20150203_0330_010,8.5,0.3,0.23,1.4,,,1951.17,2212.05,33.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.9081,30.071,5.4789,32.55,1.0238,
DAR20150203_0330,20,Darwin,130.76805,-12.4,2015-02-03T13:00:00Z,2015,2,3,13:00:00,2015-02-03T03:30:00Z,26.79564,3,NRSDAR20150203_0330_020,8.3,0.36,0.21,1.4,,,1951.97,2239.86,33.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.9966,30.0066,5.4775,32.5812,0.9877,
DAR20150203_0630,0,Darwin,130.76805,-12.4,2015-02-03T16:00:00Z,2015,2,3,16:00:00,2015-02-03T06:30:00Z,32.54827,3,NRSDAR20150203_0630_000,8.4,0.33,0.05,1.4,,,1949.35,2227.73,33.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20150203_0630,10,Darwin,130.76805,-12.4,2015-02-03T16:00:00Z,2015,2,3,16:00:00,2015-02-03T06:30:00Z,32.54827,3,NRSDAR20150203_0630_010,8.4,0.34,0.07,1.7,,,1954.12,2231.58,33.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.3777,30.0232,5.5672,33.1734,1.2566,
DAR20150203_0630,20,Darwin,130.76805,-12.4,2015-02-03T16:00:00Z,2015,2,3,16:00:00,2015-02-03T06:30:00Z,32.54827,3,NRSDAR20150203_0630_020,9.4,0.72,0.1,2.1,,,1953.13,2265.32,33.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.603,29.7525,5.5551,33.275,1.4121,
DAR20150316,0,Darwin,130.76805,-12.4,2015-03-17T08:35:00Z,2015,3,17,08:35:00,2015-03-16T23:05:00Z,36.84401,4,NRSDAR20150316_000,9.8,0.1,0.18,0.6,,,1907.38,2165.05,,,,,0,0,0.051,0.025,,0,0,0,0,0,0.146,0.01,0,0.022,0.012,0.008,0,0,0.016,0,0.031,0,0,0,0.167,0,0,0,0,0.069,0.069,0,0.776,0.776,0,0,0,0,,,0.054,0,,,,,,,,,
DAR20150316,10,Darwin,130.76805,-12.4,2015-03-17T08:35:00Z,2015,3,17,08:35:00,2015-03-16T23:05:00Z,36.84401,4,NRSDAR20150316_010,8.5,0.12,2.38,1.2,,,1915.06,2193.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.9313,30.3205,5.5255,32.6933,0.7361,2.4674
DAR20150316,15,Darwin,130.76805,-12.4,2015-03-17T08:35:00Z,2015,3,17,08:35:00,2015-03-16T23:05:00Z,36.84401,4,NRSDAR20150316_015,10.4,0.13,0.14,1.5,,,1916.52,2191.32,,,,,0,0,0.093,0.053,,0,0,0,0,0,0.426,0.011,0,0.033,0,0.01,0,0,0.036,0,0.028,0,0,0,0.1,0,0,0,0,0.104,0.104,0,1.286,1.286,0,0,0,0,,,0.065,0,,,,,,,,,
DAR20150505,0,Darwin,130.76805,-12.4,2015-05-06T08:24:00Z,2015,5,6,08:24:00,2015-05-05T22:54:00Z,30.54985,1.3,NRSDAR20150505_000,4.4,0.16,0,0.2,,,1950.16,2251.75,33.747,,,,0,0,0.057,0.031,,0,0,0,0,0,0.238,0,0,0,0,0,0,0,0.021,0,0,0.013,0,0,0.091,0,0,0,0,0.042,0.042,0,0.685,0.685,0,0,0,0,,,0.04,0,,,,,,,,,
DAR20150505,10,Darwin,130.76805,-12.4,2015-05-06T08:24:00Z,2015,5,6,08:24:00,2015-05-05T22:54:00Z,30.54985,1.3,NRSDAR20150505_010,5.6,0.1,0,0.3,,,1951.93,2264.56,33.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.2658,28.6471,5.5071,33.7234,0.7059,17.1921
DAR20150505,17,Darwin,130.76805,-12.4,2015-05-06T08:24:00Z,2015,5,6,08:24:00,2015-05-05T22:54:00Z,30.54985,1.3,NRSDAR20150505_017,5.7,0.09,0,0.2,,,1953.09,2237.5,33.745,,,,0,0,0.054,0.029,,0,0,0,0,0,0.221,0,0,0,0,0,0,0,0.019,0,0,0.017,0,0,0.069,0,0,0,0,0.093,0.093,0,0.671,0.671,0,0,0,0,,,0.037,0,,,,1021.2949,28.6494,5.5076,33.7232,0.7179,18.2796
DAR20150803_1932,0,Darwin,130.76805,-12.4,2015-08-04T05:02:00Z,2015,8,4,05:02:00,2015-08-03T19:32:00Z,60.0732,,NRSDAR20150803_1932_000,5.2,0.22,0.02,0.1,,,2009.17,2309.39,34.851,,,,0.035,0,0.042,0,,0.023,0,0,0,0.015,0.155,0,0,0.019,0.005,0.033,0.012,0,0.018,0,0,0.009,0,0,0.064,0,0,0,0,0.053,0.053,0,0.48,0.48,0,0,0,0,,,0.032,0,,,,,,,,,
DAR20150803_1932,10,Darwin,130.76805,-12.4,2015-08-04T05:02:00Z,2015,8,4,05:02:00,2015-08-03T19:32:00Z,60.0732,,NRSDAR20150803_1932_010,5.4,0.33,0.07,0.1,,,2011.47,2301.16,34.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0496,25.7454,5.3664,34.8602,0.9066,
DAR20150803_1932,15,Darwin,130.76805,-12.4,2015-08-04T05:02:00Z,2015,8,4,05:02:00,2015-08-03T19:32:00Z,60.0732,,NRSDAR20150803_1932_015,5.4,0.34,0.01,0.1,,,2016.87,2301.93,34.868,,,,0.039,0,0.06,0,,0.034,0,0,0,0,0.256,0,0,0.01,0.004,0.022,0.015,0,0.022,0,0,0.008,0,0,0.058,0,0,0,0,0.037,0.037,0,0.648,0.648,0,0,0,0,,,0.042,0,,,,1023.0764,25.7456,5.3675,34.8667,1.2735,
DAR20150803_2230,0,Darwin,130.76805,-12.4,2015-08-04T08:00:00Z,2015,8,4,08:00:00,2015-08-03T22:30:00Z,30.58073,2.2,NRSDAR20150803_2230_000,5.6,0.33,0.04,0.1,,,2014.79,2301.95,34.9,,,,0.019,0,0.062,0,,0.043,0,0,0,0,0.263,0,0,0.012,0.003,0.029,0.011,0,0.025,0,0,0,0,0,0.056,0,0,0,0,0.034,0.034,0,0.667,0.667,0,0,0,0,,,0.04,0,,,,,,,,,
DAR20150803_2230,10,Darwin,130.76805,-12.4,2015-08-04T08:00:00Z,2015,8,4,08:00:00,2015-08-03T22:30:00Z,30.58073,2.2,NRSDAR20150803_2230_010,5.8,0.33,0.08,0.1,,,0,2305.05,34.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0693,25.7087,5.364,34.8707,1.2468,
DAR20150803_2230,21,Darwin,130.76805,-12.4,2015-08-04T08:00:00Z,2015,8,4,08:00:00,2015-08-03T22:30:00Z,30.58073,2.2,NRSDAR20150803_2230_021,5.6,0.35,0.1,0.1,,,2013.12,2301.46,34.872,,,,0.023,0,0.067,0,,0.053,0,0,0,0,0.315,0,0,0.008,0.003,0.027,0.014,0,0.022,0,0,0,0,0,0.064,0,0,0,0,0.032,0.032,0,0.819,0.819,0,0,0,0,,,0.045,0,,,,1023.1133,25.7128,5.3646,34.8682,1.409,
DAR20150804_0130,0,Darwin,130.76805,-12.4,2015-08-04T11:00:00Z,2015,8,4,11:00:00,2015-08-04T01:30:00Z,56.86027,1.5,NRSDAR20150804_0130_000,5.6,0.28,0.21,0.1,,,2018.67,2335.05,34.913,,,,0.022,0,0.063,0,,0.042,0,0,0,0,0.291,0,0,0.008,0.004,0.02,0.014,0,0.039,0,0,0,0,0,0.047,0,0,0,0,0.031,0.031,0,0.745,0.745,0,0,0,0,,,0.035,0,,,,,,,,,
DAR20150804_0130,10,Darwin,130.76805,-12.4,2015-08-04T11:00:00Z,2015,8,4,11:00:00,2015-08-04T01:30:00Z,56.86027,1.5,NRSDAR20150804_0130_010,5.6,0.28,0.2,0.1,,,2024.13,2315.02,34.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0924,25.7283,5.3715,34.9104,1.1362,
DAR20150804_0130,19,Darwin,130.76805,-12.4,2015-08-04T11:00:00Z,2015,8,4,11:00:00,2015-08-04T01:30:00Z,56.86027,1.5,NRSDAR20150804_0130_019,5.8,0.27,0.19,0.2,,,2021.41,2329,34.909,,,,0.022,0,0.104,0,,0.115,0,0,0,0,0.572,0,0,0.015,0.005,0.023,0.03,0,0.033,0,0,0,0,0,0.065,0,0,0,0,0.025,0.025,0,1.318,1.318,0,0,0,0,,,0.062,0,,,,,,,,,
DAR20150804_0430,0,Darwin,130.76805,-12.4,2015-08-04T14:00:00Z,2015,8,4,14:00:00,2015-08-04T04:30:00Z,20.51064,1.5,NRSDAR20150804_0430_000,5.8,0.37,0.04,0.1,,,2008.77,2331.87,34.849,,,,0.032,0,0.069,0,,0.039,0,0,0,0,0.244,0,0,0.009,0.003,0.029,0.012,0,0.03,0,0,0.007,0,0,0.075,0,0,0,0,0.051,0.051,0,0.761,0.761,0,0,0,0,,,0.045,0,,,,,,,,,
DAR20150804_0430,10,Darwin,130.76805,-12.4,2015-08-04T14:00:00Z,2015,8,4,14:00:00,2015-08-04T04:30:00Z,20.51064,1.5,NRSDAR20150804_0430_010,5.7,0.27,0.07,0.1,,,2010.4,2327.97,34.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0245,25.7816,5.3676,34.8415,1.1656,
DAR20150804_0430,16,Darwin,130.76805,-12.4,2015-08-04T14:00:00Z,2015,8,4,14:00:00,2015-08-04T04:30:00Z,20.51064,1.5,NRSDAR20150804_0430_016,5.6,0.25,0.13,0.1,,,2007.16,2331.09,34.855,,,,0.017,0,0.082,0,,0.042,0,0,0,0,0.36,0,0,0.014,0.003,0.024,0.024,0,0.042,0,0,0.006,0,0,0.083,0,0,0,0,0.03,0.03,0,0.953,0.953,0,0,0,0,,,0.045,0,,,,1023.0501,25.7824,5.368,34.8414,1.1943,
DAR20151117,0,Darwin,130.76805,-12.4,2015-11-18T08:16:00Z,2015,11,18,08:16:00,2015-11-17T22:46:00Z,12.2731,2.5,NRSDAR20151117_000,6.7,0.17,0.31,0.1,,,2034.95,2332.34,,,,,0.013,0,0.053,0,,0.049,0,0.03,0,0,0.129,0.009,0,0.016,0.013,0.021,0,0,0.027,0,0,0.027,0,0,0.171,0,0,0,0,0.06,0.06,0,0.725,0.725,0,0,0,0,,,0.056,0,,,,,,,,,
