NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Centric diatom,Ciliate,Cyanobacteria,Dinoflagellate,Flagellate,Foraminifera,Pennate diatom,Radiozoa,Silicoflagellate
NRSNSI20100121,North Stradbroke,-27.345,153.562,2010-01-22T09:50:00Z,2010,1,22,09:50:00,2010-01-21T23:50:00Z,148646493.4,0,490679.44,17134566.4,43670719,0,1357084.63,0,0
NRSMAI20100120,Maria Island,-42.59667,148.23333,2010-01-21T10:50:00Z,2010,1,21,10:50:00,2010-01-20T23:50:00Z,10234377.5,530143.31,0,1647335432.7,70144177.98,0,543634.33,0,0
NRSPHB20100119,Port Hacking,-34.11923,151.22667,2010-01-20T09:20:00Z,2010,1,20,09:20:00,2010-01-19T22:20:00Z,2349616900.3,0,0,4279435343.34,108970746.88,0,17320931.57,0,0
NRSYON20100119,Yongala,-19.30847,147.61842,2010-01-19T10:45:00Z,2010,1,19,10:45:00,2010-01-19T00:45:00Z,116025310.85,0,211845.27,5485705.06,16842757.77,0,2831392.66,0,0
NRSKAI20100112,Kangaroo Island,-35.83217,136.44733,2010-01-13T07:00:00Z,2010,1,13,07:00:00,2010-01-12T20:30:00Z,408366793.99,0,0,3520630.39,92640711.28,0,150380,0,0
NRSROT20091222,Rottnest Island,-32,115.41667,2009-12-22T10:00:00Z,2009,12,22,10:00:00,2009-12-22T02:00:00Z,198991306.68,0,113938.4,4320683.18,56558441.66,0,10179147.45,0,0
NRSESP20091216,Esperance,-33.93333,121.85,2009-12-16T09:45:00Z,2009,12,16,09:45:00,2009-12-16T01:45:00Z,496163788.85,0,0,28870260.34,29090992.5,0,1035601.83,0,0
NRSNSI20091215,North Stradbroke,-27.345,153.562,2009-12-16T09:00:00Z,2009,12,16,09:00:00,2009-12-15T23:00:00Z,1888045048.06,0,0,3397613.95,133489169.79,0,95501187,0,0
NRSKAI20091215,Kangaroo Island,-35.83217,136.44733,2009-12-16T07:15:00Z,2009,12,16,07:15:00,2009-12-15T20:45:00Z,83486860.86,0,0,25877306.75,82162312.46,0,303425,0,0
NRSYON20091215,Yongala,-19.30847,147.61842,2009-12-15T11:25:00Z,2009,12,15,11:25:00,2009-12-15T01:25:00Z,101215000.18,0,28055.18,5514192.68,19035005.08,0,3250619.87,0,0
NRSMAI20091207,Maria Island,-42.59667,148.23333,2009-12-07T11:10:00Z,2009,12,7,11:10:00,2009-12-07T00:10:00Z,1381647337.34,0,0,813075.17,82791368.46,0,6893149.33,0,0
NRSPHB20091206,Port Hacking,-34.11923,151.22667,2009-12-07T09:14:00Z,2009,12,7,09:14:00,2009-12-06T22:14:00Z,363493165.02,0,0,616055920.13,14881279.87,0,627867.65,0,0
NRSYON20091123,Yongala,-19.30847,147.61842,2009-11-23T11:45:00Z,2009,11,23,11:45:00,2009-11-23T01:45:00Z,342440174.37,0,566829.23,39143339.08,31971240.7,0,23055084.57,0,0
NRSKAI20091115,Kangaroo Island,-35.83217,136.44733,2009-11-16T08:30:00Z,2009,11,16,08:30:00,2009-11-15T22:00:00Z,1865914920.56,0,0,592254807.12,206047856.02,0,2122000,0,0
NRSNSI20091115,North Stradbroke,-27.345,153.562,2009-11-16T08:20:00Z,2009,11,16,08:20:00,2009-11-15T22:20:00Z,1091346379.34,0,1675514.67,5446329.78,35845541.91,0,3030500,0,0
NRSMAI20091111,Maria Island,-42.59667,148.23333,2009-11-11T11:30:00Z,2009,11,11,11:30:00,2009-11-11T00:30:00Z,236303178.3,0,0,10469352.87,102073793.39,0,4598404.99,0,0
NRSPHB20091110,Port Hacking,-34.11923,151.22667,2009-11-11T09:45:00Z,2009,11,11,09:45:00,2009-11-10T22:45:00Z,661411246.07,0,0,1377133607.11,118686728.14,0,12801600,0,0
NRSNSI20091101,North Stradbroke,-27.345,153.562,2009-11-02T09:02:00Z,2009,11,2,09:02:00,2009-11-01T23:02:00Z,850081434.34,0,0,9773106.07,71754242.86,0,1775400,0,0
NRSROT20091026,Rottnest Island,-32,115.41667,2009-10-26T09:53:00Z,2009,10,26,09:53:00,2009-10-26T01:53:00Z,38007131.89,911846.5,0,5285913.67,11075086.5,0,2725314.93,0,0
NRSNSI20091021,North Stradbroke,-27.345,153.562,2009-10-22T09:20:00Z,2009,10,22,09:20:00,2009-10-21T23:20:00Z,1083626995.2,0,0,7432983.02,129509429.76,0,2205000,0,0
NRSPHB20091018,Port Hacking,-34.11923,151.22667,2009-10-19T09:55:00Z,2009,10,19,09:55:00,2009-10-18T22:55:00Z,338330983.18,0,0,3527449812.01,163833918.51,0,11945836.88,0,0
NRSNSI20091015,North Stradbroke,-27.345,153.562,2009-10-15T10:10:00Z,2009,10,15,10:10:00,2009-10-15T00:10:00Z,2777070658.19,0,2115337.27,16195462.42,88026631.86,0,38595544.25,0,0
NRSMAI20091013,Maria Island,-42.59667,148.23333,2009-10-13T11:00:00Z,2009,10,13,11:00:00,2009-10-13T00:00:00Z,8490722027.49,0,2065071.83,71293892.22,109658966.1,0,12349685.15,0,0
NRSPHB20091011,Port Hacking,-34.11923,151.22667,2009-10-12T09:28:00Z,2009,10,12,09:28:00,2009-10-11T22:28:00Z,150514892.55,0,0,17553812225.62,126185954.79,0,6050640.48,0,0
NRSKAI20091007,Kangaroo Island,-35.83217,136.44733,2009-10-08T06:00:00Z,2009,10,8,06:00:00,2009-10-07T19:30:00Z,13722704.69,0,0,3736889.24,165147757.63,0,868800,0,0
NRSNSI20091006,North Stradbroke,-27.345,153.562,2009-10-07T09:07:00Z,2009,10,7,09:07:00,2009-10-06T23:07:00Z,3710835473.15,0,0,10993144.94,114933826.61,0,13024274.61,0,0
NRSPHB20090924,Port Hacking,-34.11923,151.22667,2009-09-25T08:45:00Z,2009,9,25,08:45:00,2009-09-24T22:45:00Z,1121468038.34,0,0,2716378323.52,131956073.87,0,114038058.5,0,0
NRSPHB20090920,Port Hacking,-34.11923,151.22667,2009-09-21T09:17:00Z,2009,9,21,09:17:00,2009-09-20T23:17:00Z,744666779.57,0,0,749502685.71,97994046.07,0,33507990.8,0,0
NRSESP20090917,Esperance,-33.93333,121.85,2009-09-17T09:40:00Z,2009,9,17,09:40:00,2009-09-17T01:40:00Z,139851816.31,0,0,59444837.44,28391923.28,0,13746946.42,0,0
NRSNSI20090916,North Stradbroke,-27.345,153.562,2009-09-17T08:30:00Z,2009,9,17,08:30:00,2009-09-16T22:30:00Z,575829541.23,0,219861.03,3242354.41,64587286.46,0,1930600,0,0
NRSYON20090909,Yongala,-19.30847,147.61842,2009-09-09T10:40:00Z,2009,9,9,10:40:00,2009-09-09T00:40:00Z,1926196079.36,0,476938.13,680349428.49,24605535.02,0,72794375.6,0,0
NRSMAI20090907,Maria Island,-42.59667,148.23333,2009-09-07T11:25:00Z,2009,9,7,11:25:00,2009-09-07T01:25:00Z,144352706.66,720994.91,0,9816622.85,73118347.4,0,841487.5,0,0
NRSMAI20090820,Maria Island,-42.59667,148.23333,2009-08-20T11:30:00Z,2009,8,20,11:30:00,2009-08-20T01:30:00Z,145846716.04,24026094.92,19466.86,22379673.54,51316701.11,0,2360684.95,0,0
NRSPHB20090819,Port Hacking,-34.11923,151.22667,2009-08-20T09:19:00Z,2009,8,20,09:19:00,2009-08-19T23:19:00Z,262650828.3,0,0,9048124952,103316619.49,0,3902443.72,0,0
NRSMAI20090716,Maria Island,-42.59667,148.23333,2009-07-16T11:36:00Z,2009,7,16,11:36:00,2009-07-16T01:36:00Z,11456027.85,0,0,3040787.9,71901701.23,0,1275712.5,0,0
NRSPHB20090714,Port Hacking,-34.11923,151.22667,2009-07-15T09:15:00Z,2009,7,15,09:15:00,2009-07-14T23:15:00Z,1110803199.06,0,0,26609895.17,77444513.19,0,45281891.35,0,0
NRSPHB20090623,Port Hacking,-34.11923,151.22667,2009-06-24T09:10:00Z,2009,6,24,09:10:00,2009-06-23T23:10:00Z,41595624.82,0,0,14580143.32,98329738.06,0,7819626.28,0,0
NRSESP20090623,Esperance,-33.93333,121.85,2009-06-23T09:20:00Z,2009,6,23,09:20:00,2009-06-23T01:20:00Z,176649960.3,0,0,11938853.19,18863480.82,0,2290626.59,0,0
NRSKAI20090601,Kangaroo Island,-35.83217,136.44733,2009-06-02T08:00:00Z,2009,6,2,08:00:00,2009-06-01T22:30:00Z,179995934.56,0,94471.54,18100363.92,47415428.83,0,3026840.78,0,0
NRSMAI20090601,Maria Island,-42.59667,148.23333,2009-06-01T11:20:00Z,2009,6,1,11:20:00,2009-06-01T01:20:00Z,32044.22,0,0,425547.22,114924467.28,0,3081405,0,0
NRSPHB20090518,Port Hacking,-34.11923,151.22667,2009-05-19T09:25:00Z,2009,5,19,09:25:00,2009-05-18T23:25:00Z,1741734307.3,0,0,617135946.12,54078741.23,0,3258425,0,0
NRSESP20090512,Esperance,-33.93333,121.85,2009-05-12T12:10:00Z,2009,5,12,12:10:00,2009-05-12T04:10:00Z,291822915.57,0,0,31069596.42,52657711.56,0,3369776.13,0,0
NRSMAI20090506,Maria Island,-42.59667,148.23333,2009-05-06T11:20:00Z,2009,5,6,11:20:00,2009-05-06T01:20:00Z,10566525.38,25595319.13,808435.83,9126951.46,50653871.43,0,1941519.07,0,0
NRSPHB20090422,Port Hacking,-34.11923,151.22667,2009-04-23T09:38:00Z,2009,4,23,09:38:00,2009-04-22T23:38:00Z,39780762.4,0,1855632.49,28907210.98,69534971.32,0,5386600,0,0
NRSMAI20090421,Maria Island,-42.59667,148.23333,2009-04-21T11:45:00Z,2009,4,21,11:45:00,2009-04-21T01:45:00Z,298451.05,0,0,21624571.37,123497833.67,0,11428500,0,0
NRSPHB20090318,Port Hacking,-34.11923,151.22667,2009-03-19T09:39:00Z,2009,3,19,09:39:00,2009-03-18T22:39:00Z,1612213062.72,0,196872.97,5077159.12,78163479.15,0,11243287.05,0,0
NRSPHB20090223,Port Hacking,-34.11923,151.22667,2009-02-24T09:27:00Z,2009,2,24,09:27:00,2009-02-23T22:27:00Z,352787336.39,0,63553.58,2461319.52,51495176.13,0,1099300,0,0
NRSKAI20090205,Kangaroo Island,-35.83217,136.44733,2009-02-05T14:05:00Z,2009,2,5,14:05:00,2009-02-05T03:35:00Z,33693446.73,2099367.52,0,1348787758.28,82966053.97,0,677737.5,0,0
NRSKAI20090114,Kangaroo Island,-35.83217,136.44733,2009-01-15T08:00:00Z,2009,1,15,08:00:00,2009-01-14T21:30:00Z,32337860.67,0,0,1187730175.77,50151884.62,0,1394874.7,0,0
