PROJECTNAME,TRIP_CODE,SAMPLE,STATION,LATITUDE,LONGITUDE,SAMPLEDATELOCAL,BIOMASS_MGM3,SAMPLETYPE
NRS,NRSDAR20170203_0330,760,Darwin,-12.4,130.76805,2017-02-03 13:00:00,27.05283,PZ
NRS,NRSDAR20180209_0030,811,Darwin,-12.4,130.76805,2018-02-09 10:00:00,42.65144,PZ
NRS,NRSDAR20180731_0330,853,Darwin,-12.4,130.76805,2018-07-31 13:00:00,207.90013,PZ
NRS,NRSDAR20190722_2130,976,Darwin,-12.4,130.76805,2019-07-23 07:00:00,52.76691,PZ
NRS,NRSDAR20200204_0630,1009,Darwin,-12.4,130.76805,2020-02-04 16:01:00,77.48696,PZ
NRS,NRSDAR20200921_2130,1089,Darwin,-12.4,130.76805,2020-09-22 07:00:00,457.0784,PZ
NWS,NRSNWS_1.1,565,North West Shelf,-18.1717,120.6191,2015-01-18 00:11:00,,P
NWS,NRSNWS_5.2,580,North West Shelf,-18.1717,120.6191,2015-01-22 01:16:01,,P
NWS,NRSNWS_8.2,587,North West Shelf,-18.1717,120.6191,2015-01-22 10:04:01,,P
NWS,NRSNWS_13.1,597,North West Shelf,-18.1717,120.6191,2015-01-23 10:00:00,,P
NWS,NRSNWS_15.3,604,North West Shelf,-18.1717,120.6191,2015-01-24 01:34:02,,P
NWS,NRSNWS_16.2,606,North West Shelf,-18.1717,120.6191,2015-01-24 04:04:01,,P
NWS,NRSNWS_17.1,608,North West Shelf,-18.1717,120.6191,2015-01-24 07:08:01,,P
IIOE,NRSIIOE20190525,956,International Indian Ocean Expedition,,,2019-05-25 16:26:00,,PZ
IIOE,NRSIIOE20190527,958,International Indian Ocean Expedition,,,2019-05-27 17:26:00,,PZ
IIOE,NRSIIOE20190530,961,International Indian Ocean Expedition,,,2019-05-30 16:40:00,,PZ
IIOE,NRSIIOE20190602,964,International Indian Ocean Expedition,,,2019-06-02 16:25:00,,PZ
IIOE,NRSIIOE20190607,969,International Indian Ocean Expedition,,,2019-06-07 18:14:00,,PZ
SOTS,NRSSOTS20120722,505,Southern Ocean Time Series,-46.93473,142.25826,2012-07-23 00:30:00,,Z
NRS Ichthyoplankton,NRSNSF20151216,1189,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2015-12-16 10:30:00,,F
NRS Ichthyoplankton,NRSNSF20180302,1197,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2018-03-02 10:25:00,,F
NRS Ichthyoplankton,NRSNSF20180320,1156,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2018-03-20 10:40:00,,F
NRS Ichthyoplankton,NRSPHA20160407,1102,Port Hacking A,-34.08333,151.21667,2016-04-08 09:13:00,,F
NRS Ichthyoplankton,NRSPHA20170321,1111,Port Hacking A,-34.08333,151.21667,2017-03-22 09:21:00,,F
NRS Ichthyoplankton,NRSPHA20180123,1118,Port Hacking A,-34.08333,151.21667,2018-01-24 09:41:00,,F
NRS Ichthyoplankton,NRSPHA20180927,1124,Port Hacking A,-34.08333,151.21667,2018-09-27 10:43:00,,F
NRS,NRSDAR20110627,46,Darwin,-12.4,130.76805,2011-06-27 13:48:00,5.56585,PZ
NRS,NRSDAR20150505,623,Darwin,-12.4,130.76805,2015-05-06 08:24:00,30.54985,Z
NRS,NRSDAR20160723,722,Darwin,-12.4,130.76805,2016-07-24 08:00:00,25.98153,PZ
NRS,NRSDAR20180509,840,Darwin,-12.4,130.76805,2018-05-10 07:02:00,16.84171,PZ
NRS,NRSESP20090623,64,Esperance,-33.93333,121.85,2009-06-23 09:20:00,10.45178,PZ
NRS,NRSESP20120229,95,Esperance,-33.93333,121.85,2012-02-29 10:00:00,,P
NRS,NRSESP20120910,364,Esperance,-33.93333,121.85,2012-09-10 12:51:00,6.56183,PZ
NRS,NRSKAI20090205,134,Kangaroo Island,-35.83217,136.44733,2009-02-05 14:05:00,,P
NRS,NRSKAI20091115,175,Kangaroo Island,-35.83217,136.44733,2009-11-16 08:30:00,3.18268,PZ
NRS,NRSKAI20101213,85,Kangaroo Island,-35.83217,136.44733,2010-12-14 08:30:00,4.15517,PZ
NRS,NRSKAI20110427,2,Kangaroo Island,-35.83217,136.44733,2011-04-28 07:35:00,0.00176,PZ
NRS,NRSKAI20120415,59,Kangaroo Island,-35.83217,136.44733,2012-04-15 10:42:00,1.77876,PZ
NRS,NRSKAI20130423,401,Kangaroo Island,-35.83217,136.44733,2013-04-23 13:16:00,1.79998,Z
NRS,NRSKAI20160525,695,Kangaroo Island,-35.83217,136.44733,2016-05-26 07:35:00,7.49427,PZ
NRS,NRSMAI20100722,41,Maria Island,-42.59667,148.23333,2010-07-22 11:10:00,0.49066,PZ
NRS,NRSMAI20101214,91,Maria Island,-42.59667,148.23333,2010-12-14 11:05:00,26.42513,PZ
NRS,NRSMAI20110328,44,Maria Island,-42.59667,148.23333,2011-03-29 10:30:00,8.9292,PZ
NRS,NRSMAI20111026,150,Maria Island,-42.59667,148.23333,2011-10-26 11:00:00,14.92326,PZ
NRS,NRSMAI20120222,96,Maria Island,-42.59667,148.23333,2012-02-22 11:00:00,2.52846,PZ
NRS,NRSMAI20120621,280,Maria Island,-42.59667,148.23333,2012-06-21 11:00:00,1.32611,Z
NRS,NRSMAI20120724,281,Maria Island,-42.59667,148.23333,2012-07-24 10:50:00,1.76815,PZ
NRS,NRSMAI20121002,365,Maria Island,-42.59667,148.23333,2012-10-02 10:15:00,11.35158,PZ
NRS,NRSMAI20140318,485,Maria Island,-42.59667,148.23333,2014-03-19 10:55:00,41.08258,PZ
NRS,NRSMAI20140619,493,Maria Island,-42.59667,148.23333,2014-06-19 11:30:00,1.29193,PZ
NRS,NRSMAI20150526,627,Maria Island,-42.59667,148.23333,2015-05-26 10:35:00,0.70726,FPZ
NRS,NRSMAI20170412,755,Maria Island,-42.59667,148.23333,2017-04-12 10:15:00,10.2506,FPZ
NRS,NRSMAI20171217,834,Maria Island,-42.59667,148.23333,2017-12-18 09:40:00,13.98024,FPZ
NRS,NRSMAI20180315,835,Maria Island,-42.59667,148.23333,2018-03-16 08:45:00,23.33969,FPZ
NRS,NRSMAI20190320,891,Maria Island,-42.59667,148.23333,2019-03-21 09:35:00,15.19202,FPZ
NRS,NRSMAI20190624,898,Maria Island,-42.59667,148.23333,2019-06-24 10:10:00,24.32986,FPZ
NRS,NRSMAI20191210,1001,Maria Island,-42.59667,148.23333,2019-12-11 09:30:00,9.58106,FPZ
NRS,NRSMAI20200909,1082,Maria Island,-42.59667,148.23333,2020-09-10 09:00:00,6.37951,PZ
NRS,NRSNSI20090819,295,North Stradbroke,-27.345,153.562,2009-08-20 08:45:00,52.6847,Z
NRS,NRSNSI20100618,87,North Stradbroke,-27.345,153.562,2010-06-18 12:30:00,21.73871,PZ
NRS,NRSNSI20100817,182,North Stradbroke,-27.345,153.562,2010-08-18 08:25:00,17.76517,PZ
NRS,NRSNSI20101018,187,North Stradbroke,-27.345,153.562,2010-10-18 10:00:00,25.14643,PZ
NRS,NRSNSI20110623,131,North Stradbroke,-27.345,153.562,2011-06-23 10:25:00,6.53897,PZ
NRS,NRSNSI20120821,300,North Stradbroke,-27.345,153.562,2012-08-21 10:15:00,14.00381,PZ
NRS,NRSNSI20130111,376,North Stradbroke,-27.345,153.562,2013-01-11 10:40:00,14.47318,PZ
NRS,NRSNSI20130326,395,North Stradbroke,-27.345,153.562,2013-03-26 11:10:00,8.80864,PZ
NRS,NRSNSI20140623,487,North Stradbroke,-27.345,153.562,2014-06-23 10:20:00,10.12672,PZ
NRS,NRSNSI20140725,492,North Stradbroke,-27.345,153.562,2014-07-25 10:35:00,12.31924,PZ
NRS,NRSNSI20140917,498,North Stradbroke,-27.345,153.562,2014-09-17 10:30:00,20.42062,FPZ
NRS,NRSNSI20150323,564,North Stradbroke,-27.345,153.562,2015-03-23 11:40:00,16.22205,FPZ
NRS,NRSNSI20150907,638,North Stradbroke,-27.345,153.562,2015-09-07 10:40:00,13.75306,FPZ
NRS,NRSNSI20151027,644,North Stradbroke,-27.345,153.562,2015-10-27 10:50:00,4.89297,FPZ
NRS,NRSNSI20160623,696,North Stradbroke,-27.345,153.562,2016-06-23 10:30:00,13.65661,FPZ
NRS,NRSNSI20170717,771,North Stradbroke,-27.345,153.562,2017-07-17 11:05:00,9.73451,FPZ
NRS,NRSNSI20180302,815,North Stradbroke,-27.345,153.562,2018-03-02 10:25:00,10.2939,FPZ
NRS,NRSNSI20190118,888,North Stradbroke,-27.345,153.562,2019-01-18 10:40:00,15.28396,FPZ
NRS,NRSNSI20190618,902,North Stradbroke,-27.345,153.562,2019-06-18 10:00:00,5.00871,FPZ
NRS,NRSNSI20201221,1151,North Stradbroke,-27.345,153.562,2020-12-21 10:30:00,16.96146,PZ
NRS,NRSPH420020426,210,Port Hacking 4,-34.11758,151.21815,2002-04-26 00:00:00,,Z
NRS,NRSPH420020926,215,Port Hacking 4,-34.11758,151.21815,2002-09-26 00:00:00,,Z
NRS,NRSPH420030211,220,Port Hacking 4,-34.11758,151.21815,2003-02-11 00:00:00,,Z
NRS,NRSPH420040625,236,Port Hacking 4,-34.11758,151.21815,2004-06-25 00:00:00,,Z
NRS,NRSPH420040823,238,Port Hacking 4,-34.11758,151.21815,2004-08-23 00:00:00,,Z
NRS,NRSPH420050131,243,Port Hacking 4,-34.11758,151.21815,2005-01-31 00:00:00,,Z
NRS,NRSPH420070516,261,Port Hacking 4,-34.11758,151.21815,2007-05-16 00:00:00,,Z
NRS,NRSPH420070723,263,Port Hacking 4,-34.11758,151.21815,2007-07-23 00:00:00,,Z
NRS,NRSPH420071128,267,Port Hacking 4,-34.11758,151.21815,2007-11-28 00:00:00,,Z
NRS,NRSPH420080825,275,Port Hacking 4,-34.11758,151.21815,2008-08-25 00:00:00,,Z
NRS,NRSPH420081017,277,Port Hacking 4,-34.11758,151.21815,2008-10-17 00:00:00,,Z
NRS,NRSPHB20090920,136,Port Hacking,-34.11923,151.22667,2009-09-21 09:17:00,15.9205,PZZ
NRS,NRSPHB20091011,103,Port Hacking,-34.11923,151.22667,2009-10-12 09:28:00,93.34464,PZZ
NRS,NRSPHB20091206,81,Port Hacking,-34.11923,151.22667,2009-12-07 09:14:00,65.55979,PZ
NRS,NRSPHB20101213,109,Port Hacking,-34.11923,151.22667,2010-12-14 09:30:00,23.30079,PZ
NRS,NRSPHB20110329,193,Port Hacking,-34.11923,151.22667,2011-03-30 09:33:00,3.41961,PZ
NRS,NRSPHB20110829,198,Port Hacking,-34.11923,151.22667,2011-08-29 10:03:00,3.56814,PZ
NRS,NRSPHB20110914,199,Port Hacking,-34.11923,151.22667,2011-09-15 09:43:00,1.45696,PZ
NRS,NRSPHB20130422,432,Port Hacking,-34.11923,151.22667,2013-04-23 09:32:00,1.26246,PZ
NRS,NRSPHB20130915,424,Port Hacking,-34.11923,151.22667,2013-09-16 08:15:00,4.36538,PZ
NRS,NRSPHB20131027,476,Port Hacking,-34.11923,151.22667,2013-10-28 10:17:00,8.93981,PZ
NRS,NRSPHB20140716,516,Port Hacking,-34.11923,151.22667,2014-07-16 10:00:00,5.15595,PZ
NRS,NRSPHB20160201,700,Port Hacking,-34.11923,151.22667,2016-02-02 10:52:00,7.62076,FPZ
NRS,NRSPHB20160829,730,Port Hacking,-34.11923,151.22667,2016-08-30 09:20:00,9.39953,FPZ
NRS,NRSPHB20160926,742,Port Hacking,-34.11923,151.22667,2016-09-27 09:54:00,10.68675,FPZ
NRS,NRSPHB20170419,763,Port Hacking,-34.11923,151.22667,2017-04-19 10:00:00,9.12723,Z
NRS,NRSPHB20170614,773,Port Hacking,-34.11923,151.22667,2017-06-15 08:52:00,6.09307,PZ
NRS,NRSPHB20190227,886,Port Hacking,-34.11923,151.22667,2019-02-28 10:35:00,5.66579,FPZ
NRS,NRSPHB20191118,1012,Port Hacking,-34.11923,151.22667,2019-11-19 09:15:00,7.86123,FPZ
NRS,NRSROT20101215,127,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,5.6974,PZ
NRS,NRSROT20110125,128,Rottnest Island,-32,115.41667,2011-01-25 09:10:00,4.51077,PZ
NRS,NRSROT20120727,360,Rottnest Island,-32,115.41667,2012-07-27 09:55:00,13.95666,PZ
NRS,NRSROT20120928,387,Rottnest Island,-32,115.41667,2012-09-28 11:41:00,14.89182,PZ
NRS,NRSROT20130221,439,Rottnest Island,-32,115.41667,2013-02-21 12:55:00,16.02344,PZ
NRS,NRSROT20130423,441,Rottnest Island,-32,115.41667,2013-04-23 10:38:00,6.64827,PZ
NRS,NRSROT20140902,532,Rottnest Island,-32,115.41667,2014-09-02 11:55:00,11.26906,PZ
NRS,NRSROT20150224,558,Rottnest Island,-32,115.41667,2015-02-24 10:17:00,12.77003,PZ
NRS,NRSROT20150724,653,Rottnest Island,-32,115.41667,2015-07-24 09:20:00,5.10801,PZ
NRS,NRSROT20170331,786,Rottnest Island,-32,115.41667,2017-03-31 10:24:00,9.1237,FPZ
NRS,NRSROT20170802,779,Rottnest Island,-32,115.41667,2017-08-02 09:33:00,22.00375,FPZ
NRS,NRSROT20200710,1078,Rottnest Island,-32,115.41667,2020-07-10 10:25:00,25.40844,PZ
NRS,NRSYON20091215,20,Yongala,-19.30847,147.61842,2009-12-15 11:25:00,20.24188,PZ
NRS,NRSYON20100119,16,Yongala,-19.30847,147.61842,2010-01-19 10:45:00,43.76873,PZ
NRS,NRSYON20110217,157,Yongala,-19.30847,147.61842,2011-02-17 11:30:00,25.29236,PZ
NRS,NRSYON20110616,148,Yongala,-19.30847,147.61842,2011-06-16 11:25:00,16.96072,PZ
NRS,NRSYON20120424,307,Yongala,-19.30847,147.61842,2012-04-24 10:50:00,24.04696,PZ
NRS,NRSYON20120726,310,Yongala,-19.30847,147.61842,2012-07-26 11:00:00,19.04171,PZ
NRS,NRSYON20130416,405,Yongala,-19.30847,147.61842,2013-04-16 11:35:00,32.22129,PZ
NRS,NRSYON20130611,425,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,37.72979,PZ
NRS,NRSYON20140624,524,Yongala,-19.30847,147.61842,2014-06-24 10:53:00,1.27851,PZ
NRS,NRSYON20140910,527,Yongala,-19.30847,147.61842,2014-09-10 10:35:00,6.51498,PZ
NRS,NRSYON20150618,631,Yongala,-19.30847,147.61842,2015-06-18 10:55:00,17.24635,PZ
NRS,NRSYON20160503,690,Yongala,-19.30847,147.61842,2016-05-03 10:01:00,14.90694,PZ
NRS,NRSYON20161108,743,Yongala,-19.30847,147.61842,2016-11-08 10:50:00,22.71404,PZ
NRS,NRSYON20170705,783,Yongala,-19.30847,147.61842,2017-07-05 10:21:00,22.60414,PZ
NRS,NRSYON20190313,912,Yongala,-19.30847,147.61842,2019-03-13 10:10:00,9.60463,PZ
NRS,NRSYON20200422,1083,Yongala,-19.30847,147.61842,2020-04-22 11:24:00,55.15295,PZ
NRS,NRSDAR20120729_2230,206,Darwin,-12.4,130.76805,2012-07-30 08:00:00,29.32068,PZ
NRS,NRSDAR20121208_1630,368,Darwin,-12.4,130.76805,2012-12-09 02:00:00,60.47103,PZ
NRS,NRSDAR20140906_0630,510,Darwin,-12.4,130.76805,2014-09-06 16:00:00,32.76988,Z
NRS,NRSDAR20160724_0430,724,Darwin,-12.4,130.76805,2016-07-24 14:00:00,27.8485,PZ
NRS,NRSDAR20190213_2130,892,Darwin,-12.4,130.76805,2019-02-14 07:00:00,14.45175,PZ
NRS,NRSDAR20190214_0630,895,Darwin,-12.4,130.76805,2019-02-14 16:00:00,8.17513,PZ
NRS,NRSDAR20200922_0030,1090,Darwin,-12.4,130.76805,2020-09-22 10:00:00,60.57207,PZ
NRS,NRSDAR20200922_0630,1092,Darwin,-12.4,130.76805,2020-09-22 16:00:00,116.2034,PZ
NWS,NRSNWS_1.2,611,North West Shelf,-18.1717,120.6191,2015-01-18 00:11:01,,P
NWS,NRSNWS_10.1,590,North West Shelf,-18.1717,120.6191,2015-01-23 00:00:00,,P
NWS,NRSNWS_12.2,596,North West Shelf,-18.1717,120.6191,2015-01-23 07:01:01,,P
NWS,NRSNWS_18.1,610,North West Shelf,-18.1717,120.6191,2015-01-24 10:02:01,,P
NWS,NRSNWS_18.2,599,North West Shelf,-18.1717,120.6191,2015-01-24 22:04:00,,P
IIOE,NRSIIOE20190608,970,International Indian Ocean Expedition,,,2019-06-08 15:45:00,,PZ
IIOE,NRSIIOE20190610,971,International Indian Ocean Expedition,,,2019-06-10 01:00:00,,Z
SOTS,NRSSOTS20120714,502,Southern Ocean Time Series,-46.93473,142.25826,2012-07-14 16:48:00,,Z
NRS Ichthyoplankton,NRSNSF20160412,1153,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-04-12 10:45:00,,F
NRS Ichthyoplankton,NRSNSF20160920,1196,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-09-20 10:15:00,,F
NRS Ichthyoplankton,NRSNSF20161019,1195,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-10-20 09:40:00,,F
NRS Ichthyoplankton,NRSNSF20161116,1183,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-11-16 10:15:00,,F
NRS Ichthyoplankton,NRSNSF20170217,1160,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2017-02-17 10:30:00,,F
NRS Ichthyoplankton,NRSNSF20170424,1172,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2017-04-24 11:00:00,,F
NRS Ichthyoplankton,NRSNSF20190322,1188,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2019-03-22 10:50:00,,F
NRS Ichthyoplankton,NRSNSF20190416,1179,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2019-04-16 10:10:00,,F
NRS Ichthyoplankton,NRSNSF20190723,1170,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2019-07-23 10:20:00,,F
NRS Ichthyoplankton,NRSPHA20150723,1096,Port Hacking A,-34.08333,151.21667,2015-07-23 10:07:00,,F
NRS Ichthyoplankton,NRSPHA20170517,1112,Port Hacking A,-34.08333,151.21667,2017-05-18 09:45:00,,F
NRS Ichthyoplankton,NRSPHA20171024,1116,Port Hacking A,-34.08333,151.21667,2017-10-25 09:01:00,,F
NRS Ichthyoplankton,NRSPHA20180724,1122,Port Hacking A,-34.08333,151.21667,2018-07-25 09:33:00,,F
NRS Ichthyoplankton,NRSPHA20190408,1129,Port Hacking A,-34.08333,151.21667,2019-04-09 08:50:00,,F
NRS,NRSDAR20130916,420,Darwin,-12.4,130.76805,2013-09-16 11:26:00,32.88775,PZ
NRS,NRSDAR20200810,1088,Darwin,-12.4,130.76805,2020-08-11 08:25:00,28.66627,PZ
NRS,NRSESP20110120,90,Esperance,-33.93333,121.85,2011-01-20 08:50:00,3.66205,PZ
NRS,NRSESP20121212,383,Esperance,-33.93333,121.85,2012-12-12 09:10:00,5.80741,PZ
NRS,NRSKAI20090601,120,Kangaroo Island,-35.83217,136.44733,2009-06-02 08:00:00,,P
NRS,NRSKAI20091215,174,Kangaroo Island,-35.83217,136.44733,2009-12-16 07:15:00,0.76738,PZ
NRS,NRSKAI20111026,201,Kangaroo Island,-35.83217,136.44733,2011-10-26 14:40:00,0.5941,PZ
NRS,NRSKAI20140313,500,Kangaroo Island,-35.83217,136.44733,2014-03-13 14:00:00,2.46127,PZ
NRS,NRSKAI20141201,547,Kangaroo Island,-35.83217,136.44733,2014-12-02 06:05:00,45.93323,FPZ
NRS,NRSKAI20170315,753,Kangaroo Island,-35.83217,136.44733,2017-03-15 12:27:00,33.89914,FPZ
NRS,NRSKAI20191127,1010,Kangaroo Island,-35.83217,136.44733,2019-11-27 14:25:00,9.37477,FPZ
NRS,NRSMAI20090421,31,Maria Island,-42.59667,148.23333,2009-04-21 11:45:00,3.13848,PZ
NRS,NRSMAI20090820,67,Maria Island,-42.59667,148.23333,2009-08-20 11:30:00,1.94055,PZ
NRS,NRSMAI20091207,152,Maria Island,-42.59667,148.23333,2009-12-07 11:10:00,57.09827,PZ
NRS,NRSMAI20101001,185,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,2.71854,PZ
NRS,NRSMAI20111214,133,Maria Island,-42.59667,148.23333,2011-12-15 10:35:00,6.97538,PZ
NRS,NRSMAI20120820,283,Maria Island,-42.59667,148.23333,2012-08-20 11:15:00,1.94939,PZ
NRS,NRSMAI20121017,379,Maria Island,-42.59667,148.23333,2012-10-18 10:52:00,22.72084,PZ
NRS,NRSMAI20130807,446,Maria Island,-42.59667,148.23333,2013-08-07 11:30:00,2.81431,PZ
NRS,NRSMAI20141029,535,Maria Island,-42.59667,148.23333,2014-10-30 09:27:00,11.66984,PZ
NRS,NRSMAI20150811,651,Maria Island,-42.59667,148.23333,2015-08-12 09:35:00,1.36737,FPZ
NRS,NRSMAI20170801,770,Maria Island,-42.59667,148.23333,2017-08-01 10:01:00,13.34842,PZ
NRS,NRSMAI20180919,859,Maria Island,-42.59667,148.23333,2018-09-20 09:50:00,12.25923,FPZ
NRS,NRSMAI20190731,915,Maria Island,-42.59667,148.23333,2019-07-31 10:20:00,8.99167,FPZ
NRS,NRSMAI20200928,1149,Maria Island,-42.59667,148.23333,2020-09-29 09:00:00,4.99328,PZ
NRS,NRSMAI20201020,1138,Maria Island,-42.59667,148.23333,2020-10-21 10:10:00,22.48626,PZ
NRS,NRSMAI20210215,1207,Maria Island,-42.59667,148.23333,2021-02-16 09:50:00,,PZ
NRS,NRSNIN20121107,385,Ningaloo,-21.99,113.779,2012-11-07 12:00:00,8.19011,PZ
NRS,NRSNSI20090916,165,North Stradbroke,-27.345,153.562,2009-09-17 08:30:00,15.22545,PZ
NRS,NRSNSI20091006,36,North Stradbroke,-27.345,153.562,2009-10-07 09:07:00,38.4237,PZ
NRS,NRSNSI20100214,3,North Stradbroke,-27.345,153.562,2010-02-15 09:30:00,38.37869,PZ
NRS,NRSNSI20110220,190,North Stradbroke,-27.345,153.562,2011-02-21 09:40:00,7.1305,PZ
NRS,NRSNSI20140213,456,North Stradbroke,-27.345,153.562,2014-02-13 10:20:00,13.02007,PZ
NRS,NRSNSI20160517,681,North Stradbroke,-27.345,153.562,2016-05-17 10:30:00,9.90169,FPZ
NRS,NRSNSI20160822,711,North Stradbroke,-27.345,153.562,2016-08-22 10:50:00,17.55942,FPZ
NRS,NRSNSI20161116,732,North Stradbroke,-27.345,153.562,2016-11-16 10:15:00,13.11009,FPZ
NRS,NRSNSI20170217,741,North Stradbroke,-27.345,153.562,2017-02-17 10:30:00,18.26668,FPZ
NRS,NRSNSI20180913,870,North Stradbroke,-27.345,153.562,2018-09-13 10:20:00,20.56851,FPZ
NRS,NRSNSI20181115,887,North Stradbroke,-27.345,153.562,2018-11-15 10:40:00,15.10007,FPZ
NRS,NRSNSI20190527,901,North Stradbroke,-27.345,153.562,2019-05-27 10:15:00,13.87522,FPZ
NRS,NRSNSI20190723,973,North Stradbroke,-27.345,153.562,2019-07-23 10:20:00,12.10063,FPZ
NRS,NRSNSI20190821,974,North Stradbroke,-27.345,153.562,2019-08-21 10:40:00,10.04314,FPZ
NRS,NRSNSI20200122,1003,North Stradbroke,-27.345,153.562,2020-01-22 10:35:00,22.25308,FPZ
NRS,NRSPH420021120,217,Port Hacking 4,-34.11758,151.21815,2002-11-20 00:00:00,,Z
NRS,NRSPH420030120,219,Port Hacking 4,-34.11758,151.21815,2003-01-20 00:00:00,,Z
NRS,NRSPH420030721,225,Port Hacking 4,-34.11758,151.21815,2003-07-21 00:00:00,,Z
NRS,NRSPH420040120,231,Port Hacking 4,-34.11758,151.21815,2004-01-20 00:00:00,,Z
NRS,NRSPH420060614,254,Port Hacking 4,-34.11758,151.21815,2006-06-14 00:00:00,,Z
NRS,NRSPH420070219,258,Port Hacking 4,-34.11758,151.21815,2007-02-19 00:00:00,,Z
NRS,NRSPH420070924,265,Port Hacking 4,-34.11758,151.21815,2007-09-24 00:00:00,,Z
NRS,NRSPHB20090714,79,Port Hacking,-34.11923,151.22667,2009-07-15 09:15:00,2.75832,PZ
NRS,NRSPHB20100609,145,Port Hacking,-34.11923,151.22667,2010-06-09 10:53:00,9.82035,Z
NRS,NRSPHB20101013,186,Port Hacking,-34.11923,151.22667,2010-10-14 10:18:00,,P
NRS,NRSPHB20110228,113,Port Hacking,-34.11923,151.22667,2011-03-01 09:30:00,1.35087,PZ
NRS,NRSPHB20120517,21,Port Hacking,-34.11923,151.22667,2012-05-18 09:33:00,5.6581,PZ
NRS,NRSPHB20130227,409,Port Hacking,-34.11923,151.22667,2013-02-28 08:03:00,1.79998,PZ
NRS,NRSPHB20131202,477,Port Hacking,-34.11923,151.22667,2013-12-03 09:30:00,3.12964,PZ
NRS,NRSPHB20150225,560,Port Hacking,-34.11923,151.22667,2015-02-26 09:37:00,7.26713,PZ
NRS,NRSPHB20150723,647,Port Hacking,-34.11923,151.22667,2015-07-23 10:07:00,3.64096,FPZ
NRS,NRSPHB20170205,749,Port Hacking,-34.11923,151.22667,2017-02-06 10:49:00,8.86908,FPZ
NRS,NRSPHB20170921,796,Port Hacking,-34.11923,151.22667,2017-09-22 08:48:00,16.79751,FPZ
NRS,NRSPHB20180326,829,Port Hacking,-34.11923,151.22667,2018-03-27 09:40:00,9.32173,FPZ
NRS,NRSPHB20181120,872,Port Hacking,-34.11923,151.22667,2018-11-21 09:24:00,4.81292,FPZ
NRS,NRSPHB20200224,1014,Port Hacking,-34.11923,151.22667,2020-02-25 08:52:00,2.93868,PZ
NRS,NRSROT20101124,51,Rottnest Island,-32,115.41667,2010-11-24 11:07:00,10.92329,PZ
NRS,NRSROT20131122,463,Rottnest Island,-32,115.41667,2013-11-22 10:26:00,9.98813,PZ
NRS,NRSROT20150924,669,Rottnest Island,-32,115.41667,2015-09-24 10:08:00,5.2416,PZ
NRS,NRSROT20151215,671,Rottnest Island,-32,115.41667,2015-12-15 08:22:00,7.35554,PZ
NRS,NRSROT20160413,699,Rottnest Island,-32,115.41667,2016-04-13 09:30:00,28.77776,FPZ
NRS,NRSROT20160527,702,Rottnest Island,-32,115.41667,2016-05-27 09:30:00,25.02927,FPZ
NRS,NRSROT20160722,719,Rottnest Island,-32,115.41667,2016-07-22 13:20:00,20.89571,FZ
NRS,NRSROT20161004,720,Rottnest Island,-32,115.41667,2016-10-04 10:38:00,19.42617,FPZ
NRS,NRSROT20170120,757,Rottnest Island,-32,115.41667,2017-01-20 10:20:00,10.83527,FPZ
NRS,NRSROT20170303,758,Rottnest Island,-32,115.41667,2017-03-03 10:30:00,14.10283,FPZ
NRS,NRSROT20180719,848,Rottnest Island,-32,115.41667,2018-07-19 09:35:00,12.57357,FPZ
NRS,NRSROT20190621,907,Rottnest Island,-32,115.41667,2019-06-21 09:15:00,3.76421,FPZ
NRS,NRSROT20200730,1079,Rottnest Island,-32,115.41667,2020-07-30 09:27:00,40.45547,PZ
NRS,NRSYON20091123,170,Yongala,-19.30847,147.61842,2009-11-23 11:45:00,24.45499,PZ
NRS,NRSYON20120112,73,Yongala,-19.30847,147.61842,2012-01-12 11:30:00,17.31435,PZ
NRS,NRSYON20120816,311,Yongala,-19.30847,147.61842,2012-08-16 00:00:00,4.13477,PZ
NRS,NRSYON20121219,372,Yongala,-19.30847,147.61842,2012-12-19 10:20:00,43.52391,PZ
NRS,NRSYON20130220,404,Yongala,-19.30847,147.61842,2013-02-20 10:42:00,11.95547,PZ
NRS,NRSYON20141120,620,Yongala,-19.30847,147.61842,2014-11-21 08:48:00,7.00462,PZ
NRS,NRSYON20150224,633,Yongala,-19.30847,147.61842,2015-02-24 10:40:00,32.96936,PZ
NRS,NRSYON20160122,687,Yongala,-19.30847,147.61842,2016-01-22 10:39:00,25.36628,PZ
NRS,NRSYON20160927,731,Yongala,-19.30847,147.61842,2016-09-27 10:33:00,11.69705,PZ
