SAMPLE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_L,BIOVOLUME_UM3L
36,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,113514,66865208.86
36,Flagellate <10 µm round,Flagellate,(null),(null),146222,259459,16981537.5
36,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,851,167093318.13
36,Guinardia striata,Centric diatom,Guinardia,striata,149113,3892,330130843.56
36,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,1338,19309586.59
36,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,1459,51565272.86
36,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,27365,116461956.52
36,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,39,918915.08
36,Prasinophytes,Flagellate,(null),(null),17329,8108,2122667.64
36,Proboscia alata,Centric diatom,Proboscia,alata,149168,3649,242169857.85
36,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,122,249766.88
36,Prymnesiophytes,Flagellate,(null),(null),115057,30811,16132588.25
36,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,9730,1946000
36,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,973,291900
36,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,1824,201705157.63
36,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,486,199503.53
36,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,243,763406.37
36,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,122,7320000
36,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,11351,3423378.06
37,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,175,1030834.22
37,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,175,65973.39
37,Chrysophyceae,Flagellate,(null),(null),146230,88,69114.98
37,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,40860,32091341.85
37,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,1488,297600
37,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,1532,175073396.76
37,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,67127,39541033.49
37,Flagellate <10 µm round,Flagellate,(null),(null),146222,283103,18529032.37
37,Fragilariopsis spp.,Pennate diatom,Fragilariopsis,spp.,149313,88,123370.24
37,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,88,700825.9
37,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,175,34361140.63
37,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,35,25802.93
37,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,88,9123177.36
37,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,131,1890549.96
37,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,70,1649334.75
37,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,88,181500
37,Prasinophytes,Flagellate,(null),(null),17329,7296,1910086.72
37,Proboscia alata,Centric diatom,Proboscia,alata,149168,131,8693957.63
37,Prymnesiophytes,Flagellate,(null),(null),115057,18971,9933183.98
37,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,11733,2346600
37,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,131,14486499.81
37,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,4378,1320372.58
38,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,200,1231503.28
38,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,80,3323802.22
38,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,440,2591811.75
38,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,160,60318.53
38,Chrysophyceae,Flagellate,(null),(null),146230,40,31415.9
38,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,656,222214713.79
38,Coscinodiscus radiatus,Centric diatom,Coscinodiscus,radiatus,149158,40,6785834.4
38,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,4800,3769908
38,Cyanobacteria cluster,Cyanobacteria,(null),(null),146537,400,1675514.67
38,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,520,104000
38,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,5680,649097189.04
38,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,33600,19792017
38,Flagellate <10 µm round,Flagellate,(null),(null),146222,97600,6387899.67
38,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,160,1274228.9
38,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,120,23561925
38,Guinardia striata,Centric diatom,Guinardia,striata,149113,1360,115359184.8
38,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,240,3463602.98
38,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,1680,7149866.14
38,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,440,155508.71
38,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,40,82500
38,Prasinophytes,Flagellate,(null),(null),17329,1600,418878.67
38,Proboscia alata,Centric diatom,Proboscia,alata,149168,600,39819653.25
38,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,80,163781.56
38,Prymnesiophytes,Flagellate,(null),(null),115057,10400,5445422.67
38,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,1200,240000
38,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,280,84000
38,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,40,11309724
38,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,80,3619111.68
38,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,800,328400.87
38,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,80,2520000
38,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,80,4800000
38,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,1600,482548.22
39,Amphidinium spp. <30 µm cell height,Dinoflagellate,Amphidinium,spp.,109473,369,1195239.21
39,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,4062,25011831.62
39,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,185,7686292.63
39,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,4800,28274310
39,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,23077,8699816.69
39,Chrysophyceae,Flagellate,(null),(null),146230,23631,18559728.32
39,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,222,75200711.07
39,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,3692,2899687.57
39,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,11262,2252400
39,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,12738,1455669013.03
39,Dinophysis acuminata,Dinoflagellate,Dinophysis,acuminata,109603,554,11361597.93
39,Dinophysis tripos,Dinoflagellate,Dinophysis,tripos,109662,369,14997754.31
39,Eucampia spp. <100 µm cell length,Centric diatom,Eucampia,spp.,149130,738,1304152.55
39,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,99692,58723385.68
39,Flagellate <10 µm round,Flagellate,(null),(null),146222,284308,18607899.37
39,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,7385,58813627.85
39,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,185,36324634.38
39,Guinardia striata,Centric diatom,Guinardia,striata,149113,923,78291564.39
39,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,185,19179406.95
39,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,369,5325289.57
39,Heterosigma spp.,Flagellate,Heterosigma,spp.,160584,369,579623.36
39,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,45969,195638212.29
39,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,14215,5023991.46
39,Licmophora spp. < 150 µm,Pennate diatom,Licmophora,spp.,149342,185,2253831.57
39,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,55,3599738541.67
39,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,3692,417555.01
39,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,185,1110000
39,Prasinophytes,Flagellate,(null),(null),17329,1846,483281.26
39,Proboscia alata,Centric diatom,Proboscia,alata,149168,554,36766813.17
39,Protoperidinium oceanicum,Dinoflagellate,Protoperidinium,oceanicum,110240,185,261924830.27
39,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,185,7074488.93
39,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1662,199607681.35
39,Prymnesiophytes,Flagellate,(null),(null),115057,16615,8699586.31
39,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,47446,9489200
39,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,7385,2215500
39,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,738,81610968.38
39,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,738,208664407.8
39,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,369,16693152.62
39,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1846,8699062.71
39,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,6277,2576715.36
39,Thalassiosira gravida,Centric diatom,Thalassiosira,gravida,149102,1477,18560513.72
39,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,1108,3480881.72
39,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,2585,155100000
39,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,1846,556740.01
3,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,1137,7001096.15
3,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,219,9098908.58
3,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,2536,14938260.45
3,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,2098,790926.7
3,Chrysophyceae,Flagellate,(null),(null),146230,22,17278.75
3,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,306,103655034.18
3,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,44,29857671.36
3,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,6120,4806632.7
3,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,2230,446000
3,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,1443,164902683.77
3,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,13989,8240194.22
3,Flagellate <10 µm round,Flagellate,(null),(null),146222,54208,3547902.31
3,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,219,1744100.81
3,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,175,34361140.63
3,Guinardia striata,Centric diatom,Guinardia,striata,149113,962,81599658.66
3,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,175,129014.63
3,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,131,13581093.57
3,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,1355,19554925.13
3,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,481,16999928.89
3,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,5027,21394272.08
3,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,393,3703934.61
3,Lithodesmium spp.,Centric diatom,Lithodesmium,spp.,149321,44,44000000
3,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,44,1036724.7
3,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,44,90750
3,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,44,155508.71
3,Prasinophytes,Flagellate,(null),(null),17329,2623,686699.21
3,Proboscia alata,Centric diatom,Proboscia,alata,149168,2623,174078250.79
3,Prymnesiophytes,Flagellate,(null),(null),115057,3497,1831023.37
3,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,3366,673200
3,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,568,62811693.82
3,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,87,24598649.7
3,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,831,37593522.58
3,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,87,43500
3,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,87,273318.33
3,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,350,200394.17
3,Tripos macroceros,Dinoflagellate,Tripos (Tripoceratium),macroceros,841260,44,3041059.12
3,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,1749,527485.53
40,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,26,160095.43
40,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,52,306305.03
40,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,26,9801.76
40,Chrysophyceae,Flagellate,(null),(null),146230,52,40840.67
40,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,9310,7312050.73
40,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,103,20600
40,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,49,5599606.03
40,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,93103,54842147.58
40,Flagellate <10 µm round,Flagellate,(null),(null),146222,192414,12593456.21
40,Guinardia striata,Centric diatom,Guinardia,striata,149113,362,30705900.66
40,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,26,19167.89
40,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,621,70233.39
40,Prasinophytes,Flagellate,(null),(null),17329,2069,541662.48
40,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,26,3122623.17
40,Prymnesiophytes,Flagellate,(null),(null),115057,5172,2708050.58
40,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,543,108600
40,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,103,11390148.7
40,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,26,1560000
40,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,4138,1247990.34
41,Chrysophyceae,Flagellate,(null),(null),146230,17,13351.76
41,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,18873,14822807.02
41,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,86,17200
41,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,137255,80849800.4
41,Flagellate <10 µm round,Flagellate,(null),(null),146222,370588,24254907.39
41,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,51,37598.55
41,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),149031,69,90562.5
41,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,86,177375
41,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,34,120165.82
41,Prasinophytes,Flagellate,(null),(null),17329,8578,2245713.25
41,Prymnesiophytes,Flagellate,(null),(null),115057,12010,6288415.98
41,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,1270,254000
41,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,51,15300
41,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,51,240331.64
41,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,103,42281.61
41,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,69,34500
41,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,86,270176.74
41,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,3431,1034764.35
42,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,899,5535607.24
42,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,2493,14684969.76
42,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,3800,1432565.04
42,Chrysophyceae,Flagellate,(null),(null),146230,82,64402.6
42,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,163,55214936.51
42,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,123,83465763.12
42,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,14303,11233540.44
42,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,1349,269800
42,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,73558,43329201.98
42,Flagellate <10 µm round,Flagellate,(null),(null),146222,226803,14844209.1
42,Gossleriella tropica,Centric diatom,Gossleriella,tropica,196827,41,5433968.95
42,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,163,32004948.13
42,Guinardia striata,Centric diatom,Guinardia,striata,149113,613,51996456.09
42,Gymnodinium spp.,Dinoflagellate,Gymnodinium,spp.,109475,163,120167.91
42,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,123,12751713.81
42,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,204,2944062.53
42,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,368,1566161.15
42,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,613,216651.9
42,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,490,55417.65
42,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,41,246000
42,Prasinophytes,Flagellate,(null),(null),17329,1022,267558.75
42,Proboscia alata,Centric diatom,Proboscia,alata,149168,286,18980701.38
42,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,82,167876.1
42,Prymnesiophytes,Flagellate,(null),(null),115057,1022,535117.5
42,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,3147,629400
42,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,82,24600
42,Rhizosolenia robusta,Centric diatom,Rhizosolenia,robusta,149311,41,302262845.87
42,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,531,24021853.78
42,Thalassionema spp.,Pennate diatom,Thalassionema,spp.,149092,695,375300
42,Tripos muelleri type,Dinoflagellate,Tripos (Tripoceratium),muelleri type,494057,41,2661973.93
42,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,7151,2156688.97
43,Asterionellopsis spp. ~50 µm length,Pennate diatom,Asterionellopsis,spp.,149138,2571,7351862.23
43,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,138,849737.26
43,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,149236,184,26554289.48
43,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,92,1734157.68
43,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,138,52024.73
43,Chrysophyceae,Flagellate,(null),(null),146230,23,18064.14
43,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,46,31214838.24
43,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,918,720994.91
43,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,459,91800
43,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,138,15770319.03
43,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,75306,44358858.1
43,Flagellate <10 µm round,Flagellate,(null),(null),146222,192857,12622450.47
43,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,92,732681.62
43,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,46,33912.42
43,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,92,9537867.24
43,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,6566,27944060.17
43,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,505,178481.58
43,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,18,1178096250
43,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,46,162577.28
